ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal
5DKGR ACACT1r FORtppi FRK G6PDH2r/PGL Htex O2tex PDH PPKr,9,0.0998217,9.28366334,1.40166136507057,0.953624170589251
5DGLCNR FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,7,0.09970026,9.28263619,1.40170581003886,0.953753673650163
5DGLCNR E4PD/PERD/OHPBAT FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,8,0.09970004,9.28263038,1.4017060614666,0.953753938052971
5DKGR ACACT1r FE3tex FRK G6PDH2r/PGL Htex O2tex PDH PPKr,9,0.0997727,9.28211498,1.40172836665292,0.953684976054525
5DKGR ACACT1r E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex O2tex PDH PPKr,10,0.09977248,9.28210916,1.40172861854169,0.953685240556442
5DKGR ACACT1r FRK G6PDH2r/PGL Htex O2tex PDH PPKr,8,0.09985045,9.28155559,1.40175257841665,0.953611246470248
5DKGR ACACT1r E4PD/PERD/OHPBAT FRK G6PDH2r/PGL Htex O2tex PDH PPKr,9,0.09985022,9.28154978,1.40175282990294,0.953611520948078
ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK Htex O2tex PGCD PPKr,7,0.10664711,9.27572928,1.00523640012918,1.02689054132659
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK Htex O2tex PGCD PPKr,8,0.10664707,9.27569781,1.0052364178949,1.02689099457517
FORtppi FRK Htex O2tex PACCOAL PDH POR5,7,0.11150605,9.26813765,1.21686566448439,0.975428524159085
FORtex FRK Htex O2tex PACCOAL PDH POR5,7,0.11150605,9.26813765,1.21686566448439,0.975428524159085
E4PD/PERD/OHPBAT FORtppi FRK Htex O2tex PACCOAL PDH POR5,8,0.1115054,9.26811709,1.21686614557003,0.975429346447546
FE3tex FRK Htex O2tex PDH PGCD PPKr RPE,8,0.10498649,9.26742678,1.24386488867409,0.976438317542356
E4PD/PERD/OHPBAT FE3tex FRK Htex O2tex PDH PGCD PPKr RPE,9,0.10498596,9.26739536,1.24386571546895,0.976439117127667
FRK Htex O2tex PDH PGCD PPKr RPE,7,0.10507257,9.2668261,1.24388069611018,0.976359978666278
E4PD/PERD/OHPBAT FRK Htex O2tex PDH PGCD PPKr RPE,8,0.10507204,9.26679466,1.24388152353858,0.97636077858799
5DKGR E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex O2tex PDH PPKr,10,0.10219462,9.26664813,1.4023988865972,0.951375115112792
5DKGR FE3tex FORtppi FRK G6PDH2r/PGL Htex O2tex PDH PPKr,9,0.10219464,9.26663471,1.40239946935385,0.951375198233724
5DKGR E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL Htex O2tex PDH PPKr,9,0.10227619,9.26606281,1.40242430538845,0.951297872709629
5DKGR FORtppi FRK G6PDH2r/PGL Htex O2tex PDH PPKr,8,0.1022762,9.26604939,1.40242488821873,0.951297965922165
5DKGR FE3tex FRK G6PDH2r/PGL Htex O2tex PDH PPKr,8,0.10222477,9.26447183,1.40249341337789,0.951361649575624
5DKGR E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex O2tex PDH PPKr,9,0.10222454,9.26446592,1.402493670137,0.951361925594975
5DKGR FRK G6PDH2r/PGL Htex O2tex PDH PPKr,7,0.10230639,9.2638846,1.40251892710322,0.951284383670479
5DKGR E4PD/PERD/OHPBAT FRK G6PDH2r/PGL Htex O2tex PDH PPKr,8,0.10230615,9.26387869,1.40251918389488,0.951284669737854
5DKGR FRK G6PDH2r/PGL Htex O2tex PDH POR5 PPKr,8,0.09782673,9.26370364,1.45284263864901,0.948214157072639
5DKGR FORtppi FRK G6PDH2r/PGL Htex O2tex PDH POR5,8,0.10937291,9.25537754,1.24418236751907,0.972281581299662
FE3tex FRK Htex O2tex PACCOAL PDH PGCD,7,0.11278637,9.24586281,1.21738813037828,0.974403721667369
E4PD/PERD/OHPBAT FE3tex FRK Htex O2tex PACCOAL PDH PGCD,8,0.1127861,9.24583524,1.21738877860428,0.974404247762558
FRK Htex O2tex PACCOAL PDH PGCD,6,0.11283895,9.24551124,1.21739639678379,0.974356313433013
E4PD/PERD/OHPBAT FRK Htex O2tex PACCOAL PDH PGCD,7,0.11283868,9.24548366,1.21739704529422,0.974356839708419
ATPS4rpp FRK Htex O2tex PDH PGCD PPKr,7,0.10495799,9.24547612,1.45373542103746,0.94114917455314
ATPS4rpp E4PD/PERD/OHPBAT FRK Htex O2tex PDH PGCD PPKr,8,0.10495785,9.24546933,1.453735754267,0.941149368404565
FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH POR5,7,0.11156709,9.24231628,1.3822236193804,0.945595299262469
E4PD/PERD/OHPBAT FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH POR5,8,0.11156645,9.24228743,1.38222481249969,0.945596169717932
FE3tex FRK G6PDH2r/PGL GLUDy Htex MDH O2tex PACCOAL PDH,9,0.10567015,9.24162709,1.38225212352731,0.951482266347527
E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL GLUDy Htex MDH O2tex PACCOAL PDH,10,0.10566992,9.24160127,1.38225319149698,0.95148270272838
FRK G6PDH2r/PGL GLUDy Htex MDH O2tex PACCOAL PDH,8,0.10571631,9.24129587,1.38226582393796,0.951438860790902
E4PD/PERD/OHPBAT FRK G6PDH2r/PGL GLUDy Htex MDH O2tex PACCOAL PDH,9,0.10571607,9.24127003,1.38226689281149,0.951439307384385
ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr UDCPDPpp VALt2rpp,9,0.0837208,9.23954809,1.47838774547685,0.959283107310025
E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr UDCPDPpp VALt2rpp,10,0.08372032,9.23953066,1.47838864793593,0.959283727186404
FE3tex FRK G6PDH2r/PGL GLUDy Htex O2tex PACCOAL PDH,8,0.10635451,9.23671561,1.38245538015433,0.950838898452727
E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL GLUDy Htex O2tex PACCOAL PDH,9,0.10635427,9.23668963,1.38245645588505,0.950839347198309
FRK G6PDH2r/PGL GLUDy Htex O2tex PACCOAL PDH,7,0.10640126,9.23638008,1.38246927361179,0.950794960450243
E4PD/PERD/OHPBAT FRK G6PDH2r/PGL GLUDy Htex O2tex PACCOAL PDH,8,0.10640103,9.23635409,1.38247034983476,0.950795399375154
ALCD2x/ETOHtex FORtppi FRK Htex O2tex PDH PPKr VALt2rpp,8,0.10754488,9.22828248,1.39370552623136,0.947962706511061
E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi FRK Htex O2tex PDH PPKr VALt2rpp,9,0.10754447,9.22825742,1.39370659536717,0.947963318630432
ALCD2x/ETOHtex FRK Htex O2tex PDH PPKr VALt2rpp,7,0.10754529,9.22816963,1.39371034080135,0.947963208370969
E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK Htex O2tex PDH PPKr VALt2rpp,8,0.10754488,9.22814458,1.39371140953667,0.947963820431275
ALCD2x/ETOHtex FRK Htex O2tex PDH PPKr TRDR VALt2rpp,8,0.10648022,9.2247062,1.39385815994877,0.949055585359875
E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK Htex O2tex PDH PPKr TRDR VALt2rpp,9,0.10647924,9.22470146,1.39385836232797,0.949056603155726
E4PD/PERD/OHPBAT FE3tex GLCt2pp Htex O2tex PACCOAL PDH PGCD PPKr,9,0.11604971,9.22401252,0.714692350372957,1.09719179189185
FE3tex GLCt2pp Htex O2tex PACCOAL PDH PGCD PPKr,8,0.11604973,9.22399728,0.629900474563793,1.12255042698537
E4PD/PERD/OHPBAT GLCt2pp Htex O2tex PDH PGCD PPKr,7,0.1161549,9.22330913,0.629550023287868,1.12257822584351
GLCt2pp Htex O2tex PDH PGCD PPKr,6,0.11615493,9.22329388,0.629549344138901,1.12257860050223
FORtppi FRK Htex O2tex PDH POR5,6,0.11859623,9.22160173,0.715120118067834,1.09492276070049
5DGLCNR ACALDtex/ACALDtpp ATPS4rpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi FRK Htex O2tex PPKr RPE,11,0.10129138,9.21882614,1.45504708910803,0.945060160292103
FE3tex FRK Htex O2tex PACCOAL PDH PGCD RPE,8,0.11215148,9.217431,1.23538011838657,0.971854071985428
E4PD/PERD/OHPBAT FE3tex FRK Htex O2tex PACCOAL PDH PGCD RPE,9,0.11215106,9.21739643,1.23538100118365,0.971854811079997
FRK Htex O2tex PACCOAL PDH PGCD RPE,7,0.11220347,9.21706823,1.23538938259547,0.971807164148463
E4PD/PERD/OHPBAT FRK Htex O2tex PACCOAL PDH PGCD RPE,8,0.11220305,9.21703365,1.23539026571743,0.971807903445899
5DGLCNR ACALDtex/ACALDtpp ATPS4rpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK Htex O2tex PPKr RPE,10,0.10141616,9.21552141,1.45521027116793,0.944960339315203
5DGLCNR ACALDtex/ACALDtpp ATPS4rpp ALCD2x/ETOHtex FRK Htex O2tex PPKr RPE,9,0.10141626,9.21551499,1.45521058829074,0.944960289302614
5DGLCNR ACALDtex/ACALDtpp ATPS4rpp ALCD2x/ETOHtex FORtppi FRK Htex O2tex PPKr RPE,10,0.10139373,9.214524,1.45525954460589,0.944990914275854
5DGLCNR ACALDtex/ACALDtpp ATPS4rpp ALCD2x/ETOHtex FRK Htex O2tex PGCD PPKr RPE,10,0.09691414,9.21365779,1.4553023452372,0.949522933271251
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK Htex O2tex PGCD RPE,9,0.11312152,9.21062446,1.00527341335117,1.02180091926566
E4PD/PERD/OHPBAT FE3tex FRK Htex O2tex PDH PGCD,7,0.12004565,9.19729297,0.628972728291279,1.11984069657999
FE3tex FRK Htex O2tex PDH PGCD,6,0.12004567,9.1972772,0.714179361904515,1.09427982502813
E4PD/PERD/OHPBAT GLCt2pp Htex O2tex PDH PGCD,6,0.12010521,9.19689466,0.714172099611666,1.09423622641103
GLCt2pp Htex O2tex PDH PGCD,5,0.12010524,9.19687889,0.714171671444144,1.09423653396644
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi FRK Htex O2tex PPKr RPE,10,0.10624643,9.18061206,1.39945841366921,0.949065404333826
FE3tex FRK G6PDH2r/PGL Htex MDH O2tex PACCOAL PDH,8,0.11417476,9.18059128,1.26250789916442,0.965175983031665
E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex MDH O2tex PACCOAL PDH,9,0.11417449,9.18056352,1.26250869293043,0.96517651201144
FRK G6PDH2r/PGL Htex MDH O2tex PACCOAL PDH,7,0.11422864,9.18020458,1.26251895684878,0.965127234531375
E4PD/PERD/OHPBAT FRK G6PDH2r/PGL Htex MDH O2tex PACCOAL PDH,8,0.11422837,9.18017681,1.26251975096763,0.965127763699452
ATPS4rpp FORtppi FRK Htex O2tex PDH PPKr,7,0.10684873,9.17959746,1.45699171649734,0.939768114312469
ATPS4rpp E4PD/PERD/OHPBAT FORtppi FRK Htex O2tex PDH PPKr,8,0.10684859,9.17959064,1.45699205602048,0.93976831196903
ATPS4rpp FRK Htex O2tex PDH PPKr,6,0.10684914,9.17948516,1.45699730724332,0.939768629755739
ATPS4rpp E4PD/PERD/OHPBAT FRK Htex O2tex PDH PPKr,7,0.10684899,9.17947834,1.45699764677477,0.939768837506627
ACOAD6f FE3tex FORtppi FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,9,0.11451259,9.17828379,1.26257389563676,0.964869237759156
ACOAD6f E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,10,0.11451232,9.17825596,1.26257469180452,0.964869767966415
ACOAD6f FE3tex FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,8,0.11451409,9.17815598,1.26257755209778,0.964869005459336
ACOAD6f E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,9,0.11451382,9.17812815,1.26257834828772,0.964869535693735
ACOAD6f FORtppi FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,8,0.11456679,9.17789486,1.26258502268351,0.964820212198553
ACOAD6f E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,9,0.11456652,9.17786701,1.26258581949097,0.964820742691254
ACOAD6f FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,7,0.11456829,9.17776698,1.26258868145724,0.964819981040552
ACOAD6f E4PD/PERD/OHPBAT FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,8,0.11456802,9.17773913,1.2625894782869,0.964820511560429
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK Htex O2tex PGCD,7,0.12142287,9.1753468,0.409698848330632,1.18930504528717
ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK Htex O2tex PGCD,6,0.12142313,9.17532699,0.40726548557923,1.19011888218688
FE3tex FORtppi FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,8,0.11497261,9.17498279,1.26266836517957,0.964453204226308
E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,9,0.11497234,9.17495485,1.26266916506952,0.964453736285117
FE3tex FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,7,0.11497412,9.17485442,1.2626720403047,0.964452971572076
E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,8,0.11497385,9.17482648,1.26267284021703,0.964453503658261
FORtppi FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,7,0.11502725,9.17459072,1.26267959013653,0.964403799070483
E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,8,0.11502697,9.17456277,1.26268039038115,0.964404341053593
FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,6,0.11502876,9.17446229,1.2626832672937,0.964403567470024
E4PD/PERD/OHPBAT FRK G6PDH2r/PGL Htex O2tex PACCOAL PDH,7,0.11502849,9.17443433,1.26268406784705,0.964404099843481
ACOAD6f ATPS4rpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PDH SUCDi,11,0.11794442,9.17335652,1.27233879600703,0.95974272439839
ACOAD6f ATPS4rpp FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PDH SUCDi,10,0.11794468,9.17063054,1.27241974901325,0.959768585822921
ATPS4rpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PDH SUCDi,10,0.11843248,9.16993579,1.27244038859295,0.959299885846922
ATPS4rpp FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PDH SUCDi,9,0.11843275,9.16719852,1.27252173764423,0.959325930608699
ATPS4rpp E4PD/PERD/OHPBAT FRK Htex O2tex PDH PGCD,7,0.11923794,9.14281132,0.85020556376603,1.05722332426859
ATPS4rpp FRK Htex O2tex PDH PGCD,6,0.11923812,9.14280558,0.921415651303459,1.03829197698915
ACOAD6f ATPS4rpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK Htex PDH SUCDi,9,0.12378229,9.1324403,0.921487637690335,1.03433857655828
5DGLCNR ATPS4rpp FRK Htex O2tex PDH PGCD PPKr,8,0.1025587,9.13002446,1.4594730297141,0.94451525320358
ACOAD6f ATPS4rpp FE3tex FORtppi FRK Htex PDH SUCDi,8,0.12378259,9.12957929,0.921458663936504,1.03438718568839
ATPS4rpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK Htex PDH SUCDi,8,0.12431998,9.12867178,0.921421560717754,1.03392757249592
ATPS4rpp FE3tex FORtppi FRK Htex PDH SUCDi,7,0.12432027,9.12579834,0.921814600306129,1.03386643667787
ATPS4rpp FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PDH PPC SUCDi,10,0.11318987,9.10327004,1.27443554448265,0.965064938527438
5DGLCNR ATPS4rpp FORtppi FRK Htex O2tex PDH PPKr,8,0.10505643,9.0959846,1.46119251345258,0.942294586927552
5DGLCNR ATPS4rpp FRK Htex O2tex PDH PPKr,7,0.10505798,9.09592827,1.46119536956287,0.942293526527616
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi FRK Htex O2tex RPE,9,0.12090379,9.06757237,1.00535660792305,1.01671820873655
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK Htex O2tex RPE,7,0.1210526,9.06364232,1.00535893058057,1.01664112193753
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK Htex O2tex RPE,8,0.12105246,9.06362992,1.00535893791215,1.0166414375988
ATPS4rpp FRK Htex O2tex PACCOAL PDH PGCD PPKr,8,0.1011628,9.06285547,1.46287839565426,0.946520230134974
ATPS4rpp E4PD/PERD/OHPBAT FRK Htex O2tex PACCOAL PDH PGCD PPKr,9,0.10116251,9.06284128,1.46287912039876,0.946520652364924
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FORtppi FRK Htex O2tex RPE,8,0.12097681,9.06281799,1.00535941801475,1.01672304374417
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi FRK Htex O2tex,7,0.12728574,9.04209768,0.406165608182032,1.18760644611542
ACALDtex/ACALDtpp ALCD2x/ETOHtex FORtppi FRK Htex O2tex,6,0.12728602,9.04207661,0.406086937120039,1.18763290204207
ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK Htex O2tex,5,0.12735371,9.03865418,0.406073682502064,1.1876299005832
ATPS4rpp FRK Htex O2tex PACCOAL PDH PPKr,7,0.10291814,8.99623149,1.4663063644664,0.945378010753236
ATPS4rpp E4PD/PERD/OHPBAT FRK Htex O2tex PACCOAL PDH PPKr,8,0.10291784,8.99621726,1.46630710205858,0.94537845087916
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi FRK Htex O2tex,8,0.12475056,8.94555712,0.53229652836829,1.14964057892509
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK Htex O2tex,6,0.12484696,8.94331454,0.532250444864657,1.14960971682008
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GARFT GLUDy Htex MDH PACCOAL PDH PGI RPE SUCDi,16,0.14955433,8.86472951,1.15296575022062,0.959122090091607
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GLUDy Htex MDH PACCOAL PDH PGI RPE SUCDi,15,0.1500639,8.86086131,1.15303252726342,0.958699058640484
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GARFT GLUDy Htex PACCOAL PDH PGI RPE SUCDi,15,0.15014325,8.86025897,1.15304293075307,0.958633206062915
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GLUDy Htex PACCOAL PDH PGI RPE SUCDi,14,0.15065685,8.8563602,1.15311030371145,0.958207113069222
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GARFT GLUDy Htex MDH PACCOAL PGI RPE SUCDi,15,0.15123735,8.85188616,0.353391275369477,1.18987305111875
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GLUDy Htex MDH PACCOAL PGI RPE SUCDi,14,0.15175848,8.84793002,0.346971516847032,1.19176159309332
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GARFT GLUDy Htex PACCOAL PGI RPE SUCDi,14,0.15183963,8.84731396,0.346971472467366,1.19170951280134
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GLUDy Htex PACCOAL PGI RPE SUCDi,13,0.15236493,8.8433262,0.340373798616256,1.19366337986677
5DGLCNR ATPS4rpp FRK Htex O2tex PACCOAL PDH PGCD PPKr,9,0.09621031,8.82454632,1.47537854614604,0.953906217782148
5DGLCNR ATPS4rpp E4PD/PERD/OHPBAT FRK Htex O2tex PACCOAL PDH PGCD PPKr,10,0.09621004,8.82453349,1.47537923729949,0.953906630142772
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FORtppi FRK Htex KAS14 PACCOAL PDH PGCD POR5 RPE SUCDi,15,0.17485028,8.80912871,0.97432357557563,0.980169514881673
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FRK Htex KAS14 PACCOAL PDH PGCD POR5 RPE SUCDi,14,0.17629904,8.79918286,0.711782548560673,1.05377335372396
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK Htex KAS14 PACCOAL PDH PGCD RPE SUCDi,13,0.17641397,8.79840001,0.718632770409282,1.05160157590667
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FORtppi FRK Htex PACCOAL PDH PGCD RPE SUCDi,13,0.17641397,8.79840001,0.718632770409282,1.05160157590667
5DKGR ACALDtex/ACALDtpp ASPT CYTBO3_4pp E4PD/PERD/OHPBAT F6PA FE3tex FORtppi FRK GARFT Htex KAS14 MDH PACCOAL PDH PGI RPE SUCDi,18,0.15864086,8.79575338,0.997307440214331,0.988969640158991
5DKGR ACALDtex/ACALDtpp ASPT CYTBO3_4pp E4PD/PERD/OHPBAT F6PA FE3tex FORtppi FRK GARFT GLCDpp Htex MDH PACCOAL PDH PGI RPE SUCDi,18,0.15864086,8.79575338,0.997307440214331,0.988969640158991
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK Htex PACCOAL PGCD POR5 RPE SUCDi,11,0.17703264,8.79418612,0.395752839702328,1.15666254155171
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK Htex PACCOAL PGCD RPE SUCDi,10,0.17708992,8.79379594,0.395741327343758,1.15662956274588
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK Htex MDH PACCOAL PDH PGI RPE SUCDi,14,0.15921436,8.79139996,0.997305205384741,0.988533187132328
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GARFT Htex PACCOAL PDH PGI RPE SUCDi,14,0.15930368,8.7907219,0.997295793794594,0.988467542181297
5DGLCNR ATPS4rpp FRK Htex O2tex PACCOAL PDH PPKr,8,0.09840508,8.78569296,1.47748083379413,0.95212967616029
5DGLCNR ATPS4rpp E4PD/PERD/OHPBAT FRK Htex O2tex PACCOAL PDH PPKr,9,0.0984048,8.78567994,1.4774815414002,0.952130104720145
ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GARFT GLUDy Htex MDH PACCOAL PDH PGI RPE SUCDi,15,0.16223751,8.77536897,1.1545234171504,0.948562066302124
ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GLUDy Htex MDH PACCOAL PDH PGI RPE SUCDi,14,0.16278505,8.76429477,1.15471866654252,0.948217927347665
ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GARFT GLUDy Htex PACCOAL PDH PGI RPE SUCDi,14,0.16322707,8.76093939,1.15477792273598,0.947856525439161
ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GLUDy Htex PACCOAL PDH PGI RPE SUCDi,13,0.16383427,8.75633014,1.15485939638178,0.947360378150513
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GARFT GLUDy Htex MDH PACCOAL PDH RPE SUCDi,15,0.16591925,8.74050298,1.12560445920699,0.952347891256522
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GLUDy Htex MDH PACCOAL PDH RPE SUCDi,14,0.1664814,8.73623568,1.12566581193698,0.951895955770468
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GARFT GLUDy Htex PACCOAL PDH RPE SUCDi,14,0.16656893,8.7355712,1.12567537083322,0.95182561563212
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GLUDy Htex PACCOAL PDH RPE SUCDi,13,0.1671355,8.73127036,1.12573727587563,0.951370493566734
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GARFT GLUDy Htex MDH PACCOAL PDH PGI RPE SUCDi,15,0.1730187,8.68653373,1.0497735418337,0.964938303916965
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FORtppi FRK Htex KAS14 LPLIPAL2E181 PACCOAL PDH PGCD POR5 RPE SUCDi,15,0.19297953,8.68565392,0.905364781435627,0.985189383624415
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GLUDy Htex MDH PACCOAL PDH PGI RPE SUCDi,14,0.17357245,8.68232993,1.04979764112696,0.964513344617864
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GARFT GLUDy Htex PACCOAL PDH PGI RPE SUCDi,14,0.17365866,8.68167548,1.00976769981732,0.974463485209196
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK Htex PACCOAL PDH PGCD RPE SUCDi,11,0.19444227,8.67569147,0.679231167173681,1.05120876996905
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FRK Htex KAS14 PACCOAL PDH PGCD POR5 RPE SUCDi,13,0.1951924,8.67049539,0.589544418737615,1.07944554436489
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FRK Htex KAS14 PACCOAL PDH PGCD RPE SUCDi,12,0.19526361,8.67001039,0.632161210171214,1.06559834546775
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GARFT Htex MDH PACCOAL PDH RPE SUCDi,14,0.17594007,8.66443465,0.959126422991647,0.985885815853403
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FRK Htex KAS14 PACCOAL PGCD PLIPA2A140pp/LPLIPAL1A140pp RPE SUCDi,12,0.19609207,8.66436757,0.465348088782989,1.12042563913827
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK Htex MDH PACCOAL PDH RPE SUCDi,13,0.17657231,8.65963535,0.959095624902908,0.985428773633859
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK GARFT Htex PACCOAL PDH RPE SUCDi,13,0.17667078,8.65888786,0.958987671871942,0.985384874909406
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK Htex PACCOAL PDH RPE SUCDi,12,0.17730828,8.65404854,0.960187702458114,0.98459940296707
